,cm_wtB1__cm,cm_wtB2__cm,cm_wtB3__cm,hw__cm_wtB1,hw__cm_wtB2,hw__cm_wtB3,hw__el_wtB,el_dem__eldem,Exc_el_p2h__elp2h,el_wtB__elp2h,transf_p2h_dem__elp2h,Exc_el_pv2__elpv2,transf_pv2_dem__elpv2,Exc_el_red__elred,transf_red_dem__elred,hw_dem__hw,elp2h__pv,elpv2__pv_aux,elred__red,cm__rgas,eldem__transf_p2h_dem,eldem__transf_pv2_dem,eldem__transf_red_dem
2021-07-22 11:00:00,0.0,6.3069185,0.0,0.0,5.3608807,0.0,0.19420582,5.661,0.0,0.1961675,0.0,0.0,0.1961675,14.477986,5.5220143,5.555086545530527,0.19616749827593202,0.19616749827593202,20.0,6.3069185,0.0,0.19420582,5.4667942
2021-07-22 12:00:00,0.0,6.2687104,0.0,0.0,5.3284038,0.0,0.22668273,5.216,0.0,0.22897246,0.0,0.0,0.22897246,14.960286,5.0397144,5.555086545530527,0.2289724554784796,0.2289724554784796,20.0,6.2687104,0.0,0.22668273,4.9893173
2021-07-22 13:00:00,5.7765417,0.0,0.0,4.9100604,0.0,0.0,0.6450261,5.027,0.0,0.65154152,0.0,0.0,0.65154152,15.573764,4.4262363,5.555086545530527,0.6515415196138088,0.6515415196138088,20.0,5.7765417,0.0,0.6450261,4.3819739
2021-07-22 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2215,0.0,0.0,0.45423715,0.0,0.45423715,15.634232,4.3657681,0.0,0.4542371506226928,0.4542371506226928,20.0,0.0,0.44969478,0.44969478,4.3221104
2021-07-22 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78975,0.0,0.0,0.26262018,0.0,0.26262018,15.687109,4.312891,0.0,0.2626201776804187,0.2626201776804187,20.0,0.0,0.25999398,0.25999398,4.269762
2021-07-22 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79325,0.0,0.0,0.3176362,0.0,0.3176362,15.793606,4.2063943,0.0,0.3176362013711411,0.3176362013711411,20.0,0.0,0.31445984,0.31445984,4.1643303
2021-07-22 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.732,0.0,0.0,1.7375644,0.0,1.7375644,18.695331,1.3046692,0.0,1.7375643990101823,1.7375643990101823,20.0,0.0,1.7201888,1.7201888,1.2916225
2021-07-22 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.933,0.0,0.0,0.0,0.0,0.0,15.017172,4.9828283,0.0,0.0,0.0,20.0,0.0,0.0,0.0,4.933
2021-07-22 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06875,0.0,0.0,0.0,0.0,0.0,14.880051,5.1199495,0.0,0.0,0.0,20.0,0.0,0.0,0.0,5.06875
2021-07-22 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92625,0.0,0.0,0.0,0.0,0.0,15.02399,4.9760101,0.0,0.0,0.0,20.0,0.0,0.0,0.0,4.92625
2021-07-22 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.265,0.0,0.0,0.0,0.0,0.0,15.691919,4.3080808,0.0,0.0,0.0,20.0,0.0,0.0,0.0,4.265
2021-07-22 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.873,0.0,0.0,0.0,0.0,0.0,16.087879,3.9121212,0.0,0.0,0.0,20.0,0.0,0.0,0.0,3.873
2021-07-22 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46275,0.0,0.0,0.0,0.0,0.0,16.502273,3.4977273,0.0,0.0,0.0,20.0,0.0,0.0,0.0,3.46275
2021-07-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3885,0.0,0.0,0.0,0.0,0.0,16.577273,3.4227273,0.0,0.0,0.0,20.0,0.0,0.0,0.0,3.3885
2021-07-23 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.445,0.0,0.0,0.0,0.0,0.0,16.520202,3.479798,0.0,0.0,0.0,20.0,0.0,0.0,0.0,3.445
2021-07-23 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3538333333333337,0.0,0.0,0.0,0.0,0.0,16.61229,3.3877104,0.0,0.0,0.0,20.0,0.0,0.0,0.0,3.3538333
2021-07-23 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.30125,0.0,0.0,0.0,0.0,0.0,16.665404,3.334596,0.0,0.0,0.0,20.0,0.0,0.0,0.0,3.30125
2021-07-23 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11175,0.0,0.0,0.0,0.0,0.0,16.856818,3.1431818,0.0,0.0,0.0,20.0,0.0,0.0,0.0,3.11175
2021-07-23 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44125,0.0,0.0,0.0,0.0,0.0,18.544192,1.4558081,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.44125
2021-07-23 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91675,0.0,0.0,0.0,0.0,0.0,19.07399,0.9260101,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.91675
2021-07-23 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96675,0.0,0.0,0.0,0.0,0.0,19.023485,0.97651515,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.96675
2021-07-23 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.02761247,0.0,0.02761247,19.095629,0.90437102,0.0,0.0276124700823496,0.0276124700823496,20.0,0.0,0.027336345,0.027336345,0.89532731
2021-07-23 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93475,2.3907752,0.0,0.0,1.4465833,0.94419192,20.0,0.0,0.0,2.3907752221005234,2.3907752221005234,20.0,0.0,0.0,0.93475,0.0
2021-07-23 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93925,3.6010912,0.0,0.0,2.6523539,0.94873737,20.0,0.0,0.0,3.6010912336213545,3.6010912336213545,20.0,0.0,0.0,0.93925,0.0
2021-07-23 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01875,4.3899842,0.0,0.0,3.3609438,1.0290404,20.0,0.0,0.0,4.389984179140805,4.389984179140805,20.0,0.0,0.0,1.01875,0.0
2021-07-23 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95675,4.9239787,0.0,0.0,3.9575646,0.96641414,20.0,0.0,0.0,4.9239787432558515,4.9239787432558515,20.0,0.0,0.0,0.95675,0.0
2021-07-23 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8975,1.6407833,0.0,0.0,0.73421768,0.90656566,20.0,0.0,0.0,1.6407833353616486,1.6407833353616486,20.0,0.0,0.0,0.8975,0.0
2021-07-23 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8465,1.0903249,0.0,0.0,0.23527443,0.85505051,20.0,0.0,0.0,1.0903249361080687,1.0903249361080687,20.0,0.0,0.0,0.8465,0.0
2021-07-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82175,4.2161576,0.0,0.0,3.3861071,0.83005051,20.0,0.0,0.0,4.216157559531053,4.216157559531053,20.0,0.0,0.0,0.82175,0.0
2021-07-23 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.765,3.2339459,0.0,0.0,2.4612186,0.77272727,20.0,0.0,0.0,3.2339458845482945,3.2339458845482945,20.0,0.0,0.0,0.765,0.0
2021-07-23 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80575,1.776577,0.0,0.0,0.96268813,0.81388889,20.0,0.0,0.0,1.7765770151312323,1.7765770151312323,20.0,0.0,0.0,0.80575,0.0
2021-07-23 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81875,0.0,0.0,0.0,0.0,0.0,19.17298,0.8270202,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.81875
2021-07-23 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86275,0.0,0.0,0.0,0.0,0.0,19.128535,0.87146465,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.86275
2021-07-23 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8195,0.0,0.0,0.0,0.0,0.0,19.172222,0.82777778,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.8195
2021-07-23 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91125,0.0,0.0,0.0,0.0,0.0,19.079545,0.92045455,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.91125
2021-07-23 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89475,0.0,0.0,0.0,0.0,0.0,19.096212,0.90378788,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.89475
2021-07-23 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,18.929293,1.0707071,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.06
2021-07-24 00:00:00,0.0,2.2712391,0.0,0.0,1.9305532,0.0,0.0,2.253,0.0,0.0,0.0,0.0,0.0,17.724242,2.2757576,1.9305532106182652,0.0,0.0,20.0,2.2712391,0.0,0.0,2.253
2021-07-24 01:00:00,1.8508938,0.0,0.0,1.5732597,0.0,0.0,0.0,3.69825,0.0,0.0,0.0,0.0,0.0,16.264394,3.7356061,1.5732597016417993,0.0,0.0,20.0,1.8508938,0.0,0.0,3.69825
2021-07-24 02:00:00,0.0,0.0,2.1223429,0.0,0.0,1.8039915,0.0,4.1005,0.0,0.0,0.0,0.0,0.0,15.858081,4.1419192,1.8039914771940015,0.0,0.0,20.0,2.1223429,0.0,0.0,4.1005
2021-07-24 03:00:00,1.8199692,0.0,0.0,1.5469738,0.0,0.0,0.0,4.537,0.0,0.0,0.0,0.0,0.0,15.417172,4.5828283,1.5469738031618283,0.0,0.0,20.0,1.8199692,0.0,0.0,4.537
2021-07-24 04:00:00,0.0,2.8748412,0.0,0.0,2.443615,0.0,0.0,4.9615,0.0,0.0,0.0,0.0,0.0,14.988384,5.0116162,2.443615006883868,0.0,0.0,20.0,2.8748412,0.0,0.0,4.9615
2021-07-24 05:00:00,2.8748412,0.0,0.0,2.443615,0.0,0.0,0.0,5.13075,0.0,0.0,0.0,0.0,0.0,14.817424,5.1825758,2.443615006883868,0.0,0.0,20.0,2.8748412,0.0,0.0,5.13075
2021-07-24 06:00:00,3.445228,0.0,0.0,2.9284438,0.0,0.0,0.0,4.954,0.0,0.0,0.0,0.0,0.0,14.99596,5.0040404,2.9284438010788096,0.0,0.0,20.0,3.445228,0.0,0.0,4.954
2021-07-24 07:00:00,0.0,4.1988716,0.0,0.0,3.5690409,0.0,0.0,5.519,0.0,0.0,0.0,0.0,0.0,14.425253,5.5747475,3.5690408825628857,0.0,0.0,20.0,4.1988716,0.0,0.0,5.519
2021-07-24 08:00:00,3.9493936,0.0,0.0,3.3569845,0.0,0.0,0.030975703,5.59,0.0,0.031288589,0.0,0.0,0.031288589,14.384824,5.6151761,3.387960248590258,0.03128858869822726,0.03128858869822726,20.0,3.9493936,0.0,0.030975703,5.5590243
2021-07-24 09:00:00,0.0,0.0,1.0887424,0.0,0.0,0.92543103,2.5452811,5.62725,0.0,2.570991,0.0,0.0,2.570991,16.8869,3.1130999,3.470712151211548,2.5709910348464566,2.5709910348464566,20.0,1.0887424,0.0,2.5452811,3.0819689
2021-07-24 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.5982474,5.7585,0.0,3.6345934,0.15977603,0.0,3.7943694,18.137479,1.8625212,3.5982474364300243,3.7943693967790355,3.7943693967790355,20.0,0.0,0.15817827,3.7564257,1.843896
2021-07-24 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.5982474,5.85125,0.0,3.6345934,0.91747348,0.0,4.5520669,19.559187,0.4408132,3.5982474364300243,4.552066853271673,4.552066853271673,20.0,0.0,0.90829875,4.5065462,0.43640507
2021-07-24 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.5203633,5.6655,0.72135021,3.5559225,0.72272727,0.0,5.0,20.0,0.0,3.520363292784323,5.0,5.0,20.0,0.0,0.7155,4.95,0.0
2021-07-24 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.652604,5.3305,0.0,4.6996,0.30039997,0.0,5.0,19.916057,0.083943466,4.652604031036421,5.0,5.0,20.0,0.0,0.29739597,4.95,0.083104031
2021-07-24 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.8776568,5.122,0.74047891,3.9168251,0.25821671,0.0,4.9155207,20.0,0.0,3.877656801758522,4.915520668532717,4.915520668532717,20.0,0.0,0.25563454,4.8663655,0.0
2021-07-24 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.0110334,5.5365,0.0,4.0515489,0.24570072,0.0,4.2972496,18.950526,1.0494739,4.011033397755865,4.2972496044785204,4.2972496044785204,20.0,0.0,0.24324371,4.2542771,1.0389792
2021-07-24 16:00:00,0.0,1.0536263,0.0,0.0,0.89558236,0.0,3.2838755,6.408166666666667,0.0,3.317046,0.0,0.0,3.317046,16.84415,3.1558497,4.179457858387881,3.3170459616242747,3.3170459616242747,20.0,1.0536263,0.0,3.2838755,3.1242912
2021-07-24 17:00:00,0.0,2.761512,0.0,0.0,2.3472852,0.0,1.8321727,6.92675,0.0,1.8506795,0.0,0.0,1.8506795,14.853962,5.1460377,4.179457858387881,1.850679485619245,1.850679485619245,20.0,2.761512,0.0,1.8321727,5.0945773
2021-07-24 18:00:00,0.0,0.0,4.9754224,0.0,0.0,4.229109,0.0,6.9595,0.0,0.0,0.0,0.0,0.0,12.970202,7.029798,4.229108999960656,0.0,0.0,20.0,4.9754224,0.0,0.0,6.9595
2021-07-24 19:00:00,0.0,4.9376256,0.0,0.0,4.1969818,0.0,0.0,6.9445,0.0,0.0,0.0,0.0,0.0,12.985354,7.0146465,4.196981790708617,0.0,0.0,20.0,4.9376256,0.0,0.0,6.9445
2021-07-24 20:00:00,0.0,5.2812322,0.0,0.0,4.4890473,0.0,0.0,7.05325,0.0,0.0,0.0,0.0,0.0,12.875505,7.1244949,4.489047329377729,0.0,0.0,20.0,5.2812322,0.0,0.0,7.05325
2021-07-24 21:00:00,0.0,5.1037021,0.0,0.0,4.3381468,0.0,0.0,6.98475,0.0,0.0,0.0,0.0,0.0,12.944697,7.055303,4.338146801064183,0.0,0.0,20.0,5.1037021,0.0,0.0,6.98475
2021-07-24 22:00:00,5.1243185,0.0,0.0,4.3556707,0.0,0.0,0.0,7.0755,0.0,0.0,0.0,0.0,0.0,12.85303,7.1469697,4.355670733387186,0.0,0.0,20.0,5.1243185,0.0,0.0,7.0755
2021-07-24 23:00:00,0.0,5.1243185,0.0,0.0,4.3556707,0.0,0.0,7.162,0.0,0.0,0.0,0.0,0.0,12.765657,7.2343434,4.355670733387186,0.0,0.0,20.0,5.1243185,0.0,0.0,7.162
2021-07-25 00:00:00,6.1517647,0.0,1.163618,5.229,0.0,0.98907532,0.0,7.1785,0.0,0.0,0.0,0.0,0.0,12.74899,7.2510101,6.218075318315464,0.0,0.0,20.0,7.3153827,0.0,0.0,7.1785
2021-07-25 01:00:00,6.1517647,0.0,1.2586825,5.229,0.0,1.0698801,0.0,6.61,0.0,0.0,0.0,0.0,0.0,13.323232,6.6767677,6.298880117346064,0.0,0.0,20.0,7.4104472,0.0,0.0,6.61
2021-07-25 02:00:00,6.1517647,0.0,1.2117229,5.229,0.0,1.0299645,0.0,6.67975,0.0,0.0,0.0,0.0,0.0,13.252778,6.7472222,6.258964493729002,0.0,0.0,20.0,7.3634876,0.0,0.0,6.67975
2021-07-25 03:00:00,0.45426115,6.9309882,0.0,0.38612198,5.89134,0.0,0.0,6.655,0.0,0.0,0.0,0.0,0.0,13.277778,6.7222222,6.277461977841684,0.0,0.0,20.0,7.3852494,0.0,0.0,6.655
2021-07-25 04:00:00,6.1517647,0.0,1.5427305,5.229,0.0,1.311321,0.0,6.5115,0.0,0.0,0.0,0.0,0.0,13.422727,6.5772727,6.540320962650458,0.0,0.0,20.0,7.6944953,0.0,0.0,6.5115
2021-07-25 05:00:00,6.1517647,0.0,1.5427305,5.229,0.0,1.311321,0.0,6.42575,0.0,0.0,0.0,0.0,0.0,13.509343,6.4906566,6.540320962650458,0.0,0.0,20.0,7.6944953,0.0,0.0,6.42575
2021-07-25 06:00:00,6.1517647,0.0,1.4155961,5.229,0.0,1.2032567,0.0,6.562,0.0,0.0,0.0,0.0,0.0,13.371717,6.6282828,6.432256713338874,0.0,0.0,20.0,7.5673608,0.0,0.0,6.562
2021-07-25 07:00:00,0.72227423,6.9309882,0.0,0.6139331,5.89134,0.0,0.0,6.8315,0.0,0.0,0.0,0.0,0.0,13.099495,6.9005051,6.505273098006718,0.0,0.0,20.0,7.6532625,0.0,0.0,6.8315
2021-07-25 08:00:00,0.0,6.9309882,0.69043845,0.0,5.89134,0.58687269,0.030954618,6.97475,0.0,0.031267291,0.0,0.0,0.031267291,12.986065,7.0139347,6.509167305188097,0.031267291387773316,0.031267291387773316,20.0,7.6214267,0.0,0.030954618,6.9437954
2021-07-25 09:00:00,4.8570717,0.0,0.0,4.1285109,0.0,0.0,2.3913655,6.5,0.0,2.4155207,0.0,0.0,2.4155207,15.849864,4.1501359,6.519876374940288,2.4155206685327166,2.4155206685327166,20.0,4.8570717,0.0,2.3913655,4.1086345
2021-07-25 10:00:00,0.0,3.3236865,0.0,0.0,2.8251336,0.0,3.5350803,6.11075,0.0,3.5707882,0.0,0.0,3.5707882,17.398313,2.6016865,6.360213880467507,3.5707882033183242,3.5707882033183242,20.0,3.3236865,0.0,3.5350803,2.5756697
2021-07-25 11:00:00,0.0,0.0,2.4898099,0.0,0.0,2.1163384,4.2438755,6.339,0.0,4.2867429,0.0,0.0,4.2867429,17.883713,2.1162874,6.360213880467507,4.286742931321244,4.286742931321244,20.0,2.4898099,0.0,4.2438755,2.0951245
2021-07-25 12:00:00,0.0,1.6703588,0.0,0.0,1.419805,0.0,4.7904819,6.5545,0.0,4.8388706,0.0,0.0,4.8388706,18.218164,1.7818364,6.210286903950441,4.838870634051357,4.838870634051357,20.0,1.6703588,0.0,4.7904819,1.7640181
2021-07-25 13:00:00,0.0,0.0,1.6247656,0.0,0.0,1.3810508,4.883755,6.42175,0.0,4.9330859,0.0,0.0,4.9330859,18.44647,1.5535303,6.26480580450107,4.933085878869012,4.933085878869012,20.0,1.6247656,0.0,4.883755,1.537995
2021-07-25 14:00:00,0.0,2.3119015,0.0,0.0,1.9651162,0.0,4.6715863,6.30625,0.0,4.7187741,0.0,0.0,4.7187741,18.348825,1.6511754,6.636702590408839,4.7187740862439655,4.7187740862439655,20.0,2.3119015,0.0,4.6715863,1.6346637
2021-07-25 15:00:00,2.4875863,0.0,0.0,2.1144483,0.0,0.0,4.0822088,5.9025,0.0,4.1234433,0.0,0.0,4.1234433,18.161322,1.8386779,6.196657178811082,4.123443268021582,4.123443268021582,20.0,2.4875863,0.0,4.0822088,1.8202912
2021-07-25 16:00:00,0.0,0.0,3.0418653,0.0,0.0,2.5855855,3.1486345,6.30025,0.0,3.1804389,0.0,0.0,3.1804389,16.81655,3.18345,5.734220075914732,3.1804389274268794,3.1804389274268794,20.0,3.0418653,0.0,3.1486345,3.1516155
2021-07-25 17:00:00,0.0,4.6887612,0.0,0.0,3.985447,0.0,1.7487731,7.0815,0.0,1.7664375,0.0,0.0,1.7664375,14.613407,5.3865928,5.734220075914732,1.7664374670398766,1.7664374670398766,20.0,4.6887612,0.0,1.7487731,5.3327269
2021-07-25 18:00:00,0.37981307,6.9309882,0.0,0.32284111,5.89134,0.0,0.0,7.2495,0.0,0.0,0.0,0.0,0.0,12.677273,7.3227273,6.214181111131818,0.0,0.0,20.0,7.3108013,0.0,0.0,7.2495
2021-07-25 19:00:00,0.086602178,6.9309882,0.0,0.073611851,5.89134,0.0,0.0,7.35925,0.0,0.0,0.0,0.0,0.0,12.566414,7.4335859,5.964951851464668,0.0,0.0,20.0,7.0175904,0.0,0.0,7.35925
2021-07-25 20:00:00,0.0,6.7610309,0.0,0.0,5.7468762,0.0,0.0,7.54275,0.0,0.0,0.0,0.0,0.0,12.381061,7.6189394,5.746876249255345,0.0,0.0,20.0,6.7610309,0.0,0.0,7.54275
2021-07-25 21:00:00,6.1517647,0.0,0.98952405,5.229,0.0,0.84109545,0.0,7.1395,0.0,0.0,0.0,0.0,0.0,12.788384,7.2116162,6.070095445386818,0.0,0.0,20.0,7.1412888,0.0,0.0,7.1395
2021-07-25 22:00:00,0.0,6.9309882,0.31223712,0.0,5.89134,0.26540156,0.0,7.173,0.0,0.0,0.0,0.0,0.0,12.754545,7.2454545,6.15674155519402,0.0,0.0,20.0,7.2432254,0.0,0.0,7.173
2021-07-25 23:00:00,6.1517647,0.0,1.0914607,5.229,0.0,0.92774156,0.0,7.1235,0.0,0.0,0.0,0.0,0.0,12.804545,7.1954545,6.15674155519402,0.0,0.0,20.0,7.2432254,0.0,0.0,7.1235
2021-07-26 00:00:00,0.0,6.8480779,0.0,0.0,5.8208662,0.0,0.0,7.2405,0.0,0.0,0.0,0.0,0.0,12.686364,7.3136364,5.820866185721936,0.0,0.0,20.0,6.8480779,0.0,0.0,7.2405
2021-07-26 01:00:00,0.0,6.9309882,0.095765019,0.0,5.89134,0.081400266,0.0,7.1795,0.0,0.0,0.0,0.0,0.0,12.74798,7.2520202,5.972740265827424,0.0,0.0,20.0,7.0267533,0.0,0.0,7.1795
2021-07-26 02:00:00,0.0,6.8698396,0.0,0.0,5.8393637,0.0,0.0,7.04,0.0,0.0,0.0,0.0,0.0,12.888889,7.1111111,5.839363669839149,0.0,0.0,20.0,6.8698396,0.0,0.0,7.04
2021-07-26 03:00:00,0.0,6.7564495,0.0,0.0,5.742982,0.0,0.0,7.07375,0.0,0.0,0.0,0.0,0.0,12.854798,7.145202,5.7429820420717,0.0,0.0,20.0,6.7564495,0.0,0.0,7.07375
2021-07-26 04:00:00,0.0,6.9309882,0.41875514,0.0,5.89134,0.35594187,0.0,6.96975,0.0,0.0,0.0,0.0,0.0,12.959848,7.0401515,6.247281872182602,0.0,0.0,20.0,7.3497434,0.0,0.0,6.96975
2021-07-26 05:00:00,6.1517647,0.0,1.1979787,5.229,0.0,1.0182819,0.0,7.13875,0.0,0.0,0.0,0.0,0.0,12.789141,7.2108586,6.247281872182602,0.0,0.0,20.0,7.3497434,0.0,0.0,7.13875
2021-07-26 06:00:00,0.0,6.9309882,0.57910485,0.0,5.89134,0.49223912,0.0,7.057166666666667,0.0,0.0,0.0,0.0,0.0,12.871549,7.1284512,6.383579123560311,0.0,0.0,20.0,7.5100931,0.0,0.0,7.0571667
2021-07-26 07:00:00,0.30307428,6.9309882,0.0,0.25761314,5.89134,0.0,0.0,7.2185,0.0,0.0,0.0,0.0,0.0,12.708586,7.2914141,6.148953140828997,0.0,0.0,20.0,7.2340625,0.0,0.0,7.2185
2021-07-26 08:00:00,0.33346409,6.9309882,0.0,0.28344448,5.89134,0.0,0.017978494,7.064,0.0,0.018160095,0.0,0.0,0.018160095,12.882807,7.1171934,6.192762971627437,0.01816009492515517,0.01816009492515517,20.0,7.2644523,0.0,0.017978494,7.0460215
2021-07-26 09:00:00,0.16304735,6.9309882,0.0,0.13859025,5.89134,0.0,0.24071687,7.07925,0.0,0.24314835,0.0,0.0,0.24314835,13.092391,6.9076092,6.270647115275405,0.2431483509796763,0.2431483509796763,20.0,7.0940356,0.0,0.24071687,6.8385331
2021-07-26 10:00:00,0.0,6.7567636,0.0,0.0,5.7432491,0.0,0.25577711,7.06975,0.0,0.25836072,0.0,0.0,0.25836072,13.117199,6.8828009,5.999026164309662,0.25836071558963125,0.25836071558963125,20.0,6.7567636,0.0,0.25577711,6.8139729
2021-07-26 11:00:00,0.0,6.64571,0.0,0.0,5.6488535,0.0,0.35017269,7.11125,0.0,0.35370979,0.0,0.0,0.35370979,13.170629,6.829371,5.999026164309662,0.35370978864954766,0.35370978864954766,20.0,6.64571,0.0,0.35017269,6.7610773
2021-07-26 12:00:00,0.0,0.0,5.413141,0.0,0.0,4.6011699,1.2070402,6.95525,0.0,1.2192325,0.0,0.0,1.2192325,14.193727,5.8062726,5.808210012379055,1.2192324854975456,1.2192324854975456,20.0,5.413141,0.0,1.2070402,5.7482098
2021-07-26 13:00:00,0.0,0.0,5.2493401,0.0,0.0,4.4619391,1.254757,6.792,0.0,1.2674313,0.0,0.0,1.2674313,14.406825,5.5931747,5.716696143593997,1.2674313415277272,1.2674313415277272,20.0,5.2493401,0.0,1.254757,5.537243
2021-07-26 14:00:00,0.0,0.0,5.2344689,0.0,0.0,4.4492985,1.125259,6.39175,0.0,1.1366253,0.0,0.0,1.1366253,14.680312,5.3196878,5.574557581441953,1.1366252890349275,1.1366252890349275,20.0,5.2344689,0.0,1.125259,5.266491
2021-07-26 15:00:00,5.4062635,0.0,0.0,4.5953239,0.0,0.0,0.80496787,6.44125,0.0,0.81309886,0.0,0.0,0.81309886,14.306786,5.6932143,5.4002918100333375,0.813098860086812,0.813098860086812,20.0,5.4062635,0.0,0.80496787,5.6362821
2021-07-26 16:00:00,0.0,6.137093,0.0,0.0,5.216529,0.0,0.478749,6.63825,0.0,0.48358484,0.0,0.0,0.48358484,13.778282,6.2217182,5.695278004091882,0.483584844428218,0.483584844428218,20.0,6.137093,0.0,0.478749,6.159501
2021-07-26 17:00:00,0.0,6.5054752,0.0,0.0,5.5296539,0.0,0.1656241,6.683,0.0,0.16729707,0.0,0.0,0.16729707,13.416792,6.583208,5.695278004091882,0.1672970670561032,0.1672970670561032,20.0,6.5054752,0.0,0.1656241,6.5173759
2021-07-26 18:00:00,0.0,6.8927467,0.0,0.0,5.8588347,0.0,0.0,6.539,0.0,0.0,0.0,0.0,0.0,13.394949,6.6050505,5.858834705748307,0.0,0.0,20.0,6.8927467,0.0,0.0,6.539
2021-07-26 19:00:00,0.0,6.9309882,0.056822947,0.0,5.89134,0.048299505,0.0,6.97225,0.0,0.0,0.0,0.0,0.0,12.957323,7.0426768,5.939639504778909,0.0,0.0,20.0,6.9878112,0.0,0.0,6.97225
2021-07-26 20:00:00,0.0,6.8881653,0.0,0.0,5.8549405,0.0,0.0,7.28675,0.0,0.0,0.0,0.0,0.0,12.639646,7.3603535,5.854940498564663,0.0,0.0,20.0,6.8881653,0.0,0.0,7.28675
2021-07-26 21:00:00,0.0,6.8801478,0.0,0.0,5.8481256,0.0,0.0,6.69025,0.0,0.0,0.0,0.0,0.0,13.242172,6.7578283,5.848125635998383,0.0,0.0,20.0,6.8801478,0.0,0.0,6.69025
2021-07-26 22:00:00,0.0,6.9309882,0.11065463,0.0,5.89134,0.094056439,0.0,6.73725,0.0,0.0,0.0,0.0,0.0,13.194697,6.805303,5.985396439172571,0.0,0.0,20.0,7.0416429,0.0,0.0,6.73725
2021-07-26 23:00:00,0.0,6.9309882,0.11065463,0.0,5.89134,0.094056439,0.0,6.846,0.0,0.0,0.0,0.0,0.0,13.084848,6.9151515,5.985396439172571,0.0,0.0,20.0,7.0416429,0.0,0.0,6.846
2021-07-27 00:00:00,0.0,6.9145085,0.0,0.0,5.8773322,0.0,0.0,6.943,0.0,0.0,0.0,0.0,0.0,12.986869,7.0131313,5.877332189863254,0.0,0.0,20.0,6.9145085,0.0,0.0,6.943
2021-07-27 01:00:00,6.1517647,0.0,1.215159,5.229,0.0,1.0328851,0.0,7.05675,0.0,0.0,0.0,0.0,0.0,12.87197,7.1280303,6.261885149113904,0.0,0.0,20.0,7.3669237,0.0,0.0,7.05675
